brand,date,search_volume_abs,avg_rating,daily_review_count,live_code,duration_min,viewer_count,promotion_flag
락토핏,2020-05-04,5073.519029002544,,,,,,
락토핏,2020-05-05,5824.303206190408,,,,,,
락토핏,2020-05-06,5621.529831607698,,,,,,
락토핏,2020-05-07,5271.094224917784,,,,,,
락토핏,2020-05-08,4285.2975168085695,,,,,,
락토핏,2020-05-09,4753.238082884118,,,,,,
락토핏,2020-05-10,5063.120059517522,,,,,,
락토핏,2020-05-11,5193.103259855165,,,,,,
락토핏,2020-05-12,4909.217400859272,,,,,,
락토핏,2020-05-13,5134.870598029095,,,,,,
락토핏,2020-05-14,4546.303553217349,,,,,,
락토핏,2020-05-15,4444.39835413429,,,,,,
락토핏,2020-05-16,3910.945063948132,,,,,,
락토핏,2020-05-17,4832.2686836802295,,,,,,
락토핏,2020-05-18,5177.50349955259,,,,,,
락토핏,2020-05-19,5646.486313511716,,,,,,
락토핏,2020-05-20,5352.2014850308005,,,,,,
락토핏,2020-05-21,5050.641818565514,,,,,,
락토핏,2020-05-22,4086.6826851598353,,,,,,
락토핏,2020-05-23,4473.513378972282,,,,,,
락토핏,2020-05-24,5151.507381915078,,,,,,
락토핏,2020-05-25,4913.37855594333,,,,,,
락토핏,2020-05-26,5696.399277319752,,,,,,
락토핏,2020-05-27,5050.641818565514,,,,,,
락토핏,2020-05-28,4323.771875398091,,,,,,
락토핏,2020-05-29,4284.257881075076,,,,,,
락토핏,2020-05-30,5104.713325307524,,,,,,
락토핏,2020-05-31,4775.075657587653,,,,,,
락토핏,2020-06-01,6222.572505221369,,,,,,
락토핏,2020-06-02,5445.7895982459095,,,,,,
락토핏,2020-06-03,5335.564701144816,,,,,,
락토핏,2020-06-04,5263.814162633244,,,,,,
락토핏,2020-06-05,3653.0579347398334,,,,,,
락토핏,2020-06-06,3618.742119084288,,,,,,
락토핏,2020-06-07,4833.308319413723,,,,,,
락토핏,2020-06-08,5270.051977034206,,,,,,
락토핏,2020-06-09,4916.497463143812,,,,,,
락토핏,2020-06-10,4489.1105271247725,,,,,,
