date,search_ad_spend_est,live_ad_spend_est,search_ad_spend_lag3,live_ad_spend_lag3,search_ad_spend_7d_sum,live_ad_spend_7d_sum,competitor_event_flag,competitor_event_flag_lag3,month,proxy_sales
2022-03-01,132005.95271325926,0.0,173687.14608724392,0.0,1174128.1004468491,0.0,0.0,0.0,3,640667328.7693269
2022-03-02,164983.45155823874,0.0,164693.15025863616,0.0,1153916.3279556904,0.0,0.0,0.0,3,659903720.132654
2022-03-03,164209.71964256157,0.0,180650.0045384649,0.0,1176352.6100706656,0.0,0.0,0.0,3,648708376.7729763
2022-03-04,190224.11710636216,0.0,132005.95271325926,0.0,1170453.5419047666,0.0,0.0,0.0,3,678464218.8591785
2022-03-05,137034.8457702241,0.0,164983.45155823874,0.0,1133801.2415877467,0.0,0.0,0.0,3,623455755.306804
2022-03-06,250956.60656296863,0.0,164209.71964256157,0.0,1220064.6978920791,0.0,0.0,0.0,3,710053468.1224937
2022-03-07,191577.96576132887,0.0,190224.11710636216,0.0,1230992.6591149431,0.0,0.0,0.0,3,683091090.8925178
2022-03-08,181810.48094700172,0.0,137034.8457702241,0.0,1280797.1873486857,0.0,0.0,0.0,3,681230681.2765404
2022-03-09,127944.16381840144,0.0,250956.60656296863,0.0,1243757.8996088482,0.0,0.0,0.0,3,634460864.5877802
2022-03-10,131522.52209718467,0.0,191577.96576132887,0.0,1211070.7020634715,0.0,0.0,0.0,3,584746705.8821645
2022-03-11,190804.23384565173,0.0,181810.48094700172,0.0,1211650.818802761,0.0,0.0,0.0,3,674965464.9824624
2022-03-12,171559.56551660012,0.0,127944.16381840144,0.0,1246175.5385491368,0.0,0.0,0.0,3,615775355.1493449
2022-03-13,300180.77512746374,0.0,131522.52209718467,0.0,1295399.707113632,0.0,0.0,0.0,3,174706264.18464386
2022-03-14,200475.03253676387,0.0,190804.23384565173,0.0,1304296.7738890671,0.0,0.0,0.0,3,684443769.3999435
2022-03-15,227649.90640910133,0.0,171559.56551660012,0.0,1350136.1993511666,0.0,0.0,0.0,3,692621087.5525923
2022-03-16,228423.6383247785,0.0,300180.77512746374,0.0,1450615.6738575439,0.0,0.0,0.0,3,663654294.2797127
2022-03-17,206954.4603719103,0.0,200475.03253676387,0.0,1526047.6121322692,0.0,0.0,0.0,3,684386193.9324019
2022-03-18,162275.51131834756,0.0,227649.90640910133,0.0,1497518.8896049652,0.0,0.0,0.0,3,662161274.7964743
2022-03-19,142160.42495040386,0.0,228423.6383247785,0.0,1468119.749038769,0.0,0.0,0.0,3,643392999.8497679
2022-03-20,199894.9157974744,0.0,206954.4603719103,0.0,1367833.8897087795,0.0,0.0,0.0,3,658524397.71778
2022-03-21,209662.40061180145,0.0,162275.51131834756,0.0,1377021.2577838171,0.0,0.0,0.0,3,682128639.2685815
2022-03-22,218366.09514080663,0.0,142160.42495040386,0.0,1367737.4465155224,0.0,0.0,0.0,3,687845191.4116024
2022-03-23,222621.2562820943,0.0,199894.9157974744,0.0,1361935.0644728383,0.0,0.0,0.0,3,582247671.2207761
2022-03-24,155022.35156752396,0.0,209662.40061180145,0.0,1310002.955668452,0.0,0.0,0.0,3,650256077.5419327
2022-03-25,150573.81817980646,0.0,218366.09514080663,0.0,1298301.2625299108,0.0,0.0,0.0,3,618243039.3233263
2022-03-26,135294.00969243995,0.0,222621.2562820943,0.0,1291434.847271947,0.0,0.0,0.0,3,650259607.4769017
2022-03-27,143514.27360537052,0.0,155022.35156752396,0.0,1235054.205079843,0.0,0.0,0.0,3,636636336.3407581
2022-03-28,134810.57907636536,0.0,150573.81817980646,0.0,1160202.3835444069,0.0,0.0,0.0,3,631559308.6664085
2022-03-29,203182.97277665505,0.0,135294.00969243995,0.0,1145019.2611802553,0.0,0.0,0.0,3,682186214.7361231
2022-03-30,151734.2945883433,0.0,143514.27360537052,0.0,1074132.2994865044,0.0,0.0,0.0,3,581827547.7165989
2022-03-31,155409.3389903415,0.0,134810.57907636536,0.0,1074519.2869093218,0.0,0.0,0.0,3,650481814.5377247
2022-04-01,169722.043315601,0.0,203182.97277665505,0.0,1093667.5120451164,0.0,0.0,0.0,4,586473056.8497705
2022-04-02,236740.588360924,0.0,151734.2945883433,0.0,1195114.0907136004,0.0,0.0,0.0,4,724783879.9069283
2022-04-03,198734.43938893755,0.0,155409.3389903415,0.0,1250334.2564971675,0.0,0.0,0.0,4,115530720.70831253
2022-04-04,219816.6299189882,0.0,169722.043315601,0.0,1335340.3073397905,0.0,0.0,0.0,4,636250309.0244195
2022-04-05,298923.61259571207,0.0,236740.588360924,0.0,1431080.9471588475,0.0,0.0,0.0,4,622919114.7931347
2022-04-06,256372.24411279315,0.0,198734.43938893755,0.0,1535718.8966832974,0.0,0.0,0.0,4,665248175.562977
2022-04-07,290993.649982384,0.0,219816.6299189882,0.0,1671303.2076753397,0.0,0.0,0.0,4,169347242.39753458
2022-04-08,187999.85041250344,0.0,298923.61259571207,0.0,1689581.0147722422,0.0,0.0,0.0,4,677166762.5293151
2022-04-09,278421.53880495083,0.0,256372.24411279315,0.0,1731261.9652162693,0.0,0.0,0.0,4,713466508.2701913
2022-04-10,244090.4342349625,0.0,290993.649982384,0.0,1776617.960062294,0.0,0.0,0.0,4,713722595.1118554
2022-04-11,251343.3510558283,0.0,187999.85041250344,0.0,1808144.681199134,0.0,0.0,0.0,4,706441916.6006737
2022-04-12,198541.06714250773,0.0,278421.53880495083,0.0,1707762.1357459298,0.0,0.0,0.0,4,679478504.4312925
2022-04-13,274650.0512096956,0.0,244090.4342349625,0.0,1726039.9428428323,0.0,0.0,0.0,4,159813715.8024912
2022-04-14,193802.2324551876,0.0,251343.3510558283,0.0,1628848.5253156358,0.0,0.0,0.0,4,676714253.5983257
2022-04-15,215174.7242848409,0.0,198541.06714250773,0.0,1656023.3991879732,0.0,0.0,0.0,4,633542598.719589
2022-04-16,241092.43562542656,0.0,274650.0512096956,0.0,1618694.296008449,0.0,0.0,0.0,4,700462366.0599087
2022-04-17,355497.62703424564,0.0,193802.2324551876,0.0,1730101.4888077322,0.0,0.0,0.0,4,771034199.0372403
2022-04-18,218559.46738723645,0.0,215174.7242848409,0.0,1697317.6051391403,0.0,0.0,0.0,4,694992758.2120905
2022-04-19,326968.9045069416,0.0,241092.43562542656,0.0,1825745.442503574,0.0,0.0,0.0,4,684045170.4853817
2022-04-20,233452.5313817434,0.0,355497.62703424564,0.0,1784547.9226756222,0.0,0.0,0.0,4,699843013.9512428
2022-04-21,250956.60656296863,0.0,218559.46738723645,0.0,1841702.296783403,0.0,0.0,0.0,4,654414839.3480909
2022-04-22,239254.9134244275,0.0,326968.9045069416,0.0,1865782.4859229894,0.0,0.0,0.0,4,588113247.4714475
2022-04-23,215464.7826544856,0.0,233452.5313817434,0.0,1840154.8329520486,0.0,0.0,0.0,4,685513277.1496197
2022-04-24,287415.5346335586,0.0,250956.60656296863,0.0,1772072.7405513618,0.0,0.0,0.0,4,731320642.2144436
2022-04-25,260627.4052540808,0.0,239254.9134244275,0.0,1814140.6784182058,0.0,0.0,0.0,4,719531772.5399748
2022-04-26,224845.52297595312,0.0,215464.7826544856,0.0,1712017.2968872173,0.0,0.0,0.0,4,654532343.5731534
2022-04-27,204730.1936780516,0.0,287415.5346335586,0.0,1683294.9591835255,0.0,0.0,0.0,4,642798696.076247
2022-04-28,255888.5705667607,0.0,260627.4052540808,0.0,1688226.9231873176,0.0,0.0,0.0,4,709093228.0829524
2022-04-29,204440.1353084068,0.0,224845.52297595312,0.0,1653412.145071297,0.0,0.0,0.0,4,682919541.1348827
2022-04-30,231034.8924414548,0.0,204730.1936780516,0.0,1668982.254858266,0.0,0.0,0.0,4,134372178.60819152
2022-05-01,406172.57330688025,0.0,255888.5705667607,0.0,1787739.2935315878,0.0,0.0,0.0,5,744955213.4425193
2022-05-02,267106.8330892272,0.0,204440.1353084068,0.0,1794218.7213667342,0.0,0.0,0.0,5,715637050.2604054
2022-05-03,203763.0895159445,0.0,231034.8924414548,0.0,1773136.2879067257,0.0,0.0,0.0,5,694036048.1075182
2022-05-04,209178.72706576905,0.0,406172.57330688025,0.0,1777584.8212944432,0.0,0.0,0.0,5,615335958.7084227
2022-05-05,217205.6187322698,0.0,267106.8330892272,0.0,1738901.8694599522,0.0,0.0,0.0,5,575251481.8179178
2022-05-06,270007.9026455903,0.0,203763.0895159445,0.0,1804469.6367971357,0.0,0.0,0.0,5,609889187.6113545
2022-05-07,270201.5178219781,0.0,209178.72706576905,0.0,1843636.2621776592,0.0,0.0,0.0,5,717442237.6988206
2022-05-08,263528.474810444,0.0,217205.6187322698,0.0,1700992.1636812226,0.0,0.0,0.0,5,153326292.4475901
2022-05-09,275326.8540722,0.0,270007.9026455903,0.0,1709212.1846641956,0.0,0.0,0.0,5,720431942.1164109
2022-05-10,261594.50941618776,0.0,270201.5178219781,0.0,1767043.6045644388,0.0,0.0,0.0,5,723933049.2831063
2022-05-11,251246.66493261332,0.0,263528.474810444,0.0,1809111.5424312828,0.0,0.0,0.0,5,710222664.5901495
2022-05-12,213337.2020838418,0.0,275326.8540722,0.0,1805243.125782855,0.0,0.0,0.0,5,688109366.4543362
2022-05-13,209759.0867350164,0.0,261594.50941618776,0.0,1744994.309872281,0.0,0.0,0.0,5,682185038.0911335
2022-05-14,221557.4659967724,0.0,251246.66493261332,0.0,1696350.2580470755,0.0,0.0,0.0,5,689067253.2038982
2022-05-15,244477.17872782212,0.0,213337.2020838418,0.0,1677298.9619644536,0.0,0.0,0.0,5,713948190.4020631
2022-05-16,346213.815765951,0.0,209759.0867350164,0.0,1748185.9236582045,0.0,0.0,0.0,5,709980149.6531762
2022-05-17,251246.66493261332,3332280.30879524,221557.4659967724,0.0,1737838.07917463,3332280.30879524,0.0,0.0,5,1555366822.1619997
2022-05-18,224168.47718349085,0.0,244477.17872782212,0.0,1710759.8914255076,3332280.30879524,0.0,0.0,5,713613185.696136
2022-05-19,249409.1427316143,0.0,346213.815765951,0.0,1746831.8320732801,3332280.30879524,0.0,0.0,5,712987950.3625218
2022-05-20,250182.87464729144,0.0,251246.66493261332,3332280.30879524,1787255.619985555,3332280.30879524,0.0,0.0,5,602162025.099716
2022-05-21,251923.7107250756,0.0,224168.47718349085,0.0,1817621.8647138583,3332280.30879524,0.0,0.0,5,146557016.68551356
2022-05-22,316331.0016537224,0.0,249409.1427316143,0.0,1889475.6876397587,3332280.30879524,0.0,0.0,5,759699014.9387506
2022-05-23,290026.5458202769,0.0,250182.87464729144,0.0,1833288.4176940846,3332280.30879524,0.0,0.0,5,677205065.0601119
2022-05-24,347084.23380484304,0.0,251923.7107250756,0.0,1929125.9865663142,0.0,0.0,0.0,5,710487880.7617279
2022-05-25,345246.7116038439,0.0,316331.0016537224,0.0,2050204.220986667,0.0,0.0,0.0,5,776566088.9325585
2022-05-26,279195.270720628,0.0,290026.5458202769,0.0,2079990.348975681,0.0,0.0,0.0,5,722688461.8408259
2022-05-27,248248.66632307743,0.0,347084.23380484304,0.0,2078056.140651467,0.0,0.0,0.0,5,652835247.1998835
2022-05-28,219719.9437957733,0.0,345246.7116038439,0.0,2045852.3737221644,0.0,0.0,0.0,5,354163619.5178256
2022-05-29,183454.630901571,0.0,279195.270720628,0.0,1912976.0029700133,0.0,0.0,0.0,5,670678304.2350087
2022-05-30,214787.9797919812,0.0,248248.66632307743,0.0,1837737.4369417175,0.0,0.0,0.0,5,688955632.203784
2022-05-31,289156.1277813849,0.0,219719.9437957733,0.0,1779809.3309182595,0.0,0.0,0.0,5,728498815.9139351
2022-06-01,233259.15913531356,0.0,183454.630901571,0.0,1667821.778449729,0.0,0.0,0.0,6,588452958.757333
2022-06-02,216045.14232373296,0.0,214787.9797919812,0.0,1604671.650052834,0.0,0.0,0.0,6,125628377.23445964
2022-06-03,275810.5276182324,0.0,289156.1277813849,0.0,1632233.511347989,0.0,0.0,0.0,6,668912595.9723799
2022-06-04,383929.9063682927,0.0,233259.15913531356,0.0,1796443.4739205088,0.0,0.0,0.0,6,783782132.1062608
2022-06-05,302792.02924414,0.0,216045.14232373296,0.0,1915780.8722630776,0.0,0.0,0.0,6,176229457.51029927
2022-06-06,432670.40138675546,0.0,275810.5276182324,0.0,2133663.293857852,0.0,0.0,0.0,6,812213373.7181507
2022-06-07,266623.15954319487,0.0,383929.9063682927,0.0,2111130.3256196617,0.0,0.0,0.0,6,719192061.2540892
2022-06-08,280452.4332523797,0.0,302792.02924414,0.0,2158323.599736728,0.0,0.0,0.0,6,656911243.4977707
2022-06-09,253277.5593800423,0.0,432670.40138675546,0.0,2195556.0167930373,0.0,0.0,0.0,6,715244470.0869368
2022-06-10,253664.30387290195,0.0,266623.15954319487,0.0,2173409.7930477066,0.0,0.0,0.0,6,715470065.3771446
2022-06-11,367296.0062960016,0.0,280452.4332523797,0.0,2156775.8929754156,0.0,0.0,0.0,6,666639156.6011993
2022-06-12,316427.68777693727,0.0,253277.5593800423,0.0,2170411.551508213,0.0,0.0,0.0,6,748243973.3252192
2022-06-13,319715.744756118,0.0,253664.30387290195,0.0,2057456.8948775753,0.0,0.0,0.0,6,730016937.6455925
2022-06-14,302211.6695748927,0.0,367296.0062960016,0.0,2093045.4049092731,0.0,0.0,0.0,6,736114357.4254594
2022-06-15,334318.75038098,0.0,316427.68777693727,0.0,2146911.722037873,0.0,0.0,0.0,6,758680164.4922624
2022-06-16,354240.464502494,0.0,319715.744756118,0.0,2247874.627160325,0.0,0.0,0.0,6,785649459.8865918
2022-06-17,264882.5663953685,0.0,302211.6695748927,0.0,2259092.889682792,0.0,0.0,0.0,6,722013887.5545976
2022-06-18,299020.2987189269,0.0,334318.75038098,0.0,2190817.1821057172,0.0,0.0,0.0,6,738089917.9765201
2022-06-19,415263.0123287451,0.0,354240.464502494,0.0,2289652.506657525,0.0,0.0,0.0,6,241835883.8133955
2022-06-20,314687.09462911094,0.0,264882.5663953685,0.0,2284623.856530518,0.0,0.0,0.0,6,727083632.0505542
2022-06-21,365555.41314817534,0.0,299020.2987189269,0.0,2347967.6001038007,0.0,0.0,0.0,6,212840512.2704017
2022-06-22,285771.3846789893,0.0,415263.0123287451,0.0,2299420.23440181,0.0,0.0,0.0,6,741873019.2559752
2022-06-23,290606.6625595665,0.0,314687.09462911094,0.0,2235786.432458882,0.0,0.0,0.0,6,737019233.5818542
2022-06-24,341474.98107863084,0.0,365555.41314817534,0.0,2312378.8471421446,0.0,0.0,0.0,6,759656905.2512556
2022-06-25,296312.6014089936,0.0,285771.3846789893,0.0,2309671.1498322114,0.0,0.0,0.0,6,725766456.4602193
2022-06-26,453656.148723549,0.0,290606.6625595665,0.0,2348064.2862270153,0.0,0.0,0.0,6,828291899.1356368
2022-06-27,382672.5009065832,0.0,341474.98107863084,0.0,2416049.6925044875,0.0,0.0,0.0,6,753630538.4430373
2022-06-28,292057.4402677059,0.0,296312.6014089936,0.0,2342551.7196240183,0.0,0.0,0.0,6,734028352.5192742
2022-06-29,309754.887695361,0.0,453656.148723549,0.0,2366535.22264039,0.0,0.0,0.0,6,748537582.6760231
2022-06-30,293701.3472923173,0.0,382672.5009065832,0.0,2369629.9073731406,0.0,0.0,0.0,6,664639582.6543989
2022-07-01,278131.48043530603,0.0,292057.4402677059,0.0,2306286.406729816,0.0,0.0,0.0,7,722067933.0871702
2022-07-02,278131.48043530603,0.0,309754.887695361,0.0,2288105.285756128,0.0,0.0,0.0,7,722067933.0871702
2022-07-03,353176.674217172,0.0,293701.3472923173,0.0,2187625.8112497516,0.0,0.0,0.0,7,721716008.7344778
2022-07-04,317491.4780622592,2841824.880280418,278131.48043530603,0.0,2122444.7884054272,2841824.880280418,0.0,0.0,7,1477421640.0652883
2022-07-05,310044.9460650058,0.0,278131.48043530603,0.0,2140432.2942027273,2841824.880280418,0.0,0.0,7,756032241.2393683
2022-07-06,334802.1809970547,0.0,353176.674217172,0.0,2165479.587504421,2841824.880280418,0.0,0.0,7,725962696.0215831
2022-07-07,250086.1885240765,0.0,317491.4780622592,2841824.880280418,2121864.42873618,2841824.880280418,0.0,0.0,7,724041624.9704913
2022-07-08,253567.61774968705,0.0,310044.9460650058,0.0,2097300.566050561,2841824.880280418,0.0,0.0,7,678577057.1591259
2022-07-09,201925.8102449033,0.0,334802.1809970547,0.0,2021094.8958601584,2841824.880280418,0.0,0.0,7,611105196.7835208
2022-07-10,260724.0913772957,0.0,250086.1885240765,0.0,1928642.313020282,2841824.880280418,0.0,0.0,7,719588171.3625268
2022-07-11,231034.8924414548,0.0,253567.61774968705,0.0,1842185.7273994775,0.0,0.0,0.0,7,678287739.2131295
2022-07-12,299407.2861417444,0.0,201925.8102449033,0.0,1831548.0674762162,0.0,0.0,0.0,7,682677026.1979094
2022-07-13,248732.33986910983,0.0,260724.0913772957,0.0,1745478.2263482714,0.0,0.0,0.0,7,703959578.2775956
2022-07-14,208211.62290366204,0.0,231034.8924414548,0.0,1703603.660727857,0.0,0.0,0.0,7,685119520.3311615
2022-07-15,213917.56175308916,0.0,299407.2861417444,0.0,1663953.604731259,0.0,0.0,0.0,7,692285047.90726
2022-07-16,282870.07219266833,0.0,248732.33986910983,0.0,1744897.866679024,0.0,0.0,0.0,7,651286728.3173538
2022-07-17,275326.8540722,0.0,208211.62290366204,0.0,1759500.6293739285,0.0,1.0,0.0,7,728106235.7404665
2022-07-18,272619.15676226665,0.0,213917.56175308916,0.0,1801084.8936947403,0.0,0.0,0.0,7,158629057.11773172
2022-07-19,248055.2940766476,0.0,282870.07219266833,0.0,1749732.9016296435,0.0,0.0,0.0,7,688216057.5660366
2022-07-20,238771.48280835297,0.0,275326.8540722,0.0,1739772.0445688865,0.0,0.0,1.0,7,706782804.5315491
2022-07-21,201829.1241216884,0.0,272619.15676226665,0.0,1733389.545786913,0.0,0.0,0.0,7,689070783.1388673
2022-07-22,206567.7158790506,0.0,248055.2940766476,0.0,1726039.6999128745,0.0,0.0,0.0,7,684160598.642194
2022-07-23,182003.8531934316,0.0,238771.48280835297,0.0,1625173.4809136377,0.0,0.0,0.0,7,669832038.4855609
2022-07-24,245734.3412595739,0.0,201829.1241216884,0.0,1595580.9681010114,0.0,0.0,0.0,7,714681516.8008227
2022-07-25,175040.99474221058,0.0,206567.7158790506,0.0,1498002.8060809555,0.0,0.0,0.0,7,665770473.028315
2022-07-26,166724.04470606506,0.0,182003.8531934316,0.0,1416671.556710373,0.0,0.0,0.0,7,664756187.4562011
2022-07-27,191964.95318414635,0.0,245734.3412595739,0.0,1369865.0270861662,0.0,0.0,0.0,7,675642534.2642543
2022-07-28,149606.71401769947,0.0,175040.99474221058,0.0,1317642.6169821774,0.0,0.0,0.0,7,654771328.5751578
2022-07-29,159954.5585012739,0.0,166724.04470606506,0.0,1271029.4596044007,0.0,0.0,0.0,7,623715000.4611238
2022-07-30,157053.24601495286,0.0,191964.95318414635,0.0,1246078.8524259217,0.0,0.0,0.0,7,584930191.4848773
2022-07-31,240222.0175865345,0.0,149606.71401769947,0.0,1240566.5287528825,0.0,0.0,0.0,7,711466075.3874402
2022-08-01,203473.03114629976,0.0,159954.5585012739,0.0,1268998.5651569718,0.0,0.0,0.0,8,678518264.3917512
2022-08-02,231421.6369343144,0.0,157053.24601495286,0.0,1333696.157385221,0.0,0.0,0.0,8,698658355.2664832
2022-08-03,211112.93538998303,0.0,240222.0175865345,0.0,1352844.1395910578,0.0,0.0,0.0,8,690649056.9365005
2022-08-04,244283.8064813924,0.0,203473.03114629976,0.0,1447521.2320547507,0.0,0.0,0.0,8,702323952.3208759
2022-08-05,202892.9144070103,0.0,231421.6369343144,0.0,1490459.587960487,0.0,0.0,0.0,8,678179871.4564395
2022-08-06,233065.54395892585,0.0,211112.93538998303,0.0,1566471.88590446,0.0,0.0,0.0,8,643978648.1810478
2022-08-07,365942.157641035,0.0,244283.8064813924,0.0,1692192.0259589604,0.0,0.0,0.0,8,777126688.9286934
2022-08-08,229003.99799402585,0.0,202892.9144070103,0.0,1717722.9928066866,0.0,0.0,0.0,8,701085248.1035436
2022-08-09,266043.04280390526,0.0,233065.54395892585,0.0,1752344.3986762776,0.0,0.0,0.0,8,663215039.5443747
2022-08-10,208018.25065723225,0.0,365942.157641035,0.0,1749249.7139435266,0.0,0.0,0.0,8,688843869.4980855
2022-08-11,201345.45057565597,0.0,229003.99799402585,0.0,1706311.3580377903,0.0,0.0,0.0,8,670370342.6227897
2022-08-12,155602.7112367713,0.0,266043.04280390526,0.0,1659021.1548675513,0.0,0.0,0.0,8,651234136.6515
2022-08-13,241769.238487931,0.0,208018.25065723225,0.0,1667724.8493965564,0.0,0.0,0.0,8,700857157.8177723
2022-08-14,244960.60934389677,0.0,201345.45057565597,0.0,1546743.3010994182,0.0,0.0,0.0,8,658591555.74042
2022-08-15,280742.4916220245,0.0,155602.7112367713,0.0,1598481.794727417,0.0,0.0,0.0,8,727428131.5192692
2022-08-16,223298.05914459875,0.0,241769.238487931,0.0,1555736.8110681104,0.0,0.0,0.0,8,693919720.5274453
2022-08-17,301921.611205248,3718152.103623613,244960.60934389677,0.0,1649640.1716161263,3718152.103623613,1.0,0.0,8,1810203720.157903
2022-08-18,302405.0418213225,0.0,280742.4916220245,0.0,1750699.7628617927,3718152.103623613,0.0,0.0,8,729320290.8089134
2022-08-19,184324.80601050527,0.0,223298.05914459875,0.0,1779421.8576355265,3718152.103623613,0.0,0.0,8,690371627.6981152
2022-08-20,164983.45155823874,0.0,301921.611205248,3718152.103623613,1702636.0707058343,3718152.103623613,0.0,1.0,8,659903720.132654
2022-08-21,305886.71397689084,0.0,302405.0418213225,0.0,1763562.1753388285,3718152.103623613,0.0,0.0,8,753606666.7528818
2022-08-22,275520.4692485876,0.0,184324.80601050527,0.0,1758340.1529653915,3718152.103623613,0.0,0.0,8,739730615.527238
2022-08-23,248635.65374589496,0.0,164983.45155823874,0.0,1783677.7475666879,3718152.103623613,0.0,0.0,8,712536759.7821063
2022-08-24,374935.910539685,0.0,305886.71397689084,0.0,1856692.0469011245,0.0,0.0,0.0,8,760629081.1358749
2022-08-25,230067.78827934776,0.0,275520.4692485876,0.0,1784354.79335915,0.0,0.0,0.0,8,649904294.8948244
2022-08-26,211402.9937596278,0.0,248635.65374589496,0.0,1811432.9811082724,0.0,0.0,0.0,8,676237095.518451
2022-08-27,222427.8840356645,0.0,374935.910539685,0.0,1868877.4135856982,0.0,0.0,0.0,8,637773502.3500749
2022-08-28,263141.7303175843,0.0,230067.78827934776,0.0,1826132.4299263917,0.0,0.0,0.0,8,717161278.5254662
2022-08-29,269331.0997830859,0.0,211402.9937596278,0.0,1819943.06046089,0.0,0.0,0.0,8,700626632.6391509
2022-08-30,197283.66168079813,0.0,222427.8840356645,0.0,1768591.068395793,0.0,0.0,0.0,8,658600015.5638028
2022-08-31,184034.7476408605,0.0,263141.7303175843,0.0,1577689.9054969687,0.0,0.0,0.0,8,671016697.1703203
2022-09-01,202699.29923062265,0.0,269331.0997830859,0.0,1550321.4164482437,0.0,1.0,0.0,9,697252666.1658903
2022-09-02,170205.47393167557,0.0,197283.66168079813,0.0,1509123.8966202915,0.0,0.0,0.0,9,641205991.4379722
2022-09-03,171656.251639815,0.0,184034.7476408605,0.0,1458352.2642244417,0.0,0.0,0.0,9,663796089.122244
2022-09-04,247281.80509092828,0.0,202699.29923062265,0.0,1442492.338997786,0.0,0.0,1.0,9,652271258.974364
2022-09-05,246701.445421681,0.0,170205.47393167557,0.0,1419862.684636381,0.0,0.0,0.0,9,703734206.2958431
2022-09-06,230841.2772650671,0.0,171656.251639815,0.0,1453420.30022065,0.0,0.0,0.0,9,665064548.2546798
2022-09-07,196993.60331115336,0.0,247281.80509092828,0.0,1466379.1558909428,0.0,0.0,0.0,9,655979308.6329069
2022-09-08,151637.60846512837,0.0,246701.445421681,0.0,1415317.4651254483,0.0,0.0,0.0,9,604154505.2975422
2022-09-09,179296.15588349826,0.0,230841.2772650671,0.0,1424408.147077271,0.0,0.0,0.0,9,672089734.8549657
2022-09-10,167014.34600566764,0.0,196993.60331115336,0.0,1419766.241443124,0.0,0.0,0.0,9,97027797.44932948
2022-09-11,240899.0633789968,0.0,151637.60846512837,0.0,1413383.4997311924,0.0,0.0,0.0,9,704186715.2268326
2022-09-12,241866.16754110384,0.0,179296.15588349826,0.0,1408548.221850615,0.0,0.0,0.0,9,593473587.6091307
2022-09-13,291187.02222881385,0.0,167014.34600566764,0.0,1468893.966814362,0.0,0.0,0.0,9,737357768.2227502
2022-09-14,295925.61398617603,0.0,240899.0633789968,0.0,1567825.9774893846,0.0,0.0,0.0,9,733087108.1947484
2022-09-15,245734.3412595739,0.0,241866.16754110384,0.0,1661922.71028383,0.0,0.0,0.0,9,703809600.8334106
2022-09-16,203666.4033927296,0.0,291187.02222881385,0.0,1686292.9577930616,0.0,0.0,0.0,9,693979649.2849662
2022-09-17,242446.2842803933,0.0,295925.61398617603,0.0,1761724.8960677872,0.0,0.0,0.0,9,708926384.905276
2022-09-18,398532.669063197,0.0,245734.3412595739,0.0,1919358.5017519873,0.0,0.0,0.0,9,792939720.9528717
2022-09-19,265946.3566806904,0.0,203666.4033927296,0.0,1943438.690891574,0.0,0.0,0.0,9,663158640.7218227
2022-09-20,249409.1427316143,0.0,242446.2842803933,0.0,1901660.8113943744,0.0,1.0,0.0,9,716825097.1745496
2022-09-21,237127.33285378365,0.0,398532.669063197,0.0,1842862.530261982,0.0,0.0,0.0,9,475594932.4153304
2022-09-22,200571.7186599788,0.0,265946.3566806904,0.0,1797699.907662387,0.0,0.0,0.0,9,688337315.0345232
2022-09-23,179489.5281299281,0.0,249409.1427316143,0.0,1773523.0323995852,0.0,0.0,1.0,9,613110471.5948418
2022-09-24,208888.66869612428,0.0,237127.33285378365,0.0,1739965.4168153163,0.0,0.0,0.0,9,681677306.9825816
2022-09-25,190610.86159922183,0.0,200571.7186599788,0.0,1532043.6093513411,0.0,0.0,0.0,9,678689814.1493863
2022-09-26,172042.99613267466,0.0,179489.5281299281,0.0,1438140.2488033255,0.0,0.0,0.0,9,671695978.0365074
2022-09-27,212950.4575909821,0.0,208888.66869612428,0.0,1401681.5636626931,0.0,0.0,0.0,9,617536079.6102858
2022-09-28,164983.45155823874,0.0,190610.86159922183,0.0,1329537.682367148,0.0,1.0,0.0,9,671415160.5687374
2022-09-29,175911.41278110267,0.0,172042.99613267466,0.0,1304877.3764882723,0.0,0.0,0.0,9,663080581.7935103
2022-09-30,141676.75140437146,0.0,212950.4575909821,0.0,1267064.5997627154,0.0,0.0,0.0,9,626163465.6116345
2022-10-01,223491.6743209865,0.0,164983.45155823874,0.0,1281667.6053875778,0.0,0.0,1.0,10,646068324.7277863
2022-10-02,254631.40803500896,0.0,175911.41278110267,0.0,1345688.151823365,0.0,0.0,0.0,10,712197048.4962206
2022-10-03,259563.6149687589,0.0,141676.75140437146,0.0,1433208.770659449,0.0,0.0,0.0,10,711876474.630935
2022-10-04,271942.1109698044,0.0,223491.6743209865,0.0,1492200.4240382714,0.0,0.0,0.0,10,689039432.6514603
2022-10-05,217302.30485548475,0.0,254631.40803500896,0.0,1544519.2773355176,0.0,0.0,0.0,10,694259431.813331
2022-10-06,229971.1021561328,0.0,259563.6149687589,0.0,1598578.9667105475,0.0,0.0,0.0,10,679106140.5139843
2022-10-07,158407.33759987738,0.0,271942.1109698044,0.0,1615309.5529060536,0.0,0.0,0.0,10,92007168.59753188
2022-10-08,217108.9326090549,0.0,217302.30485548475,0.0,1608926.8111941218,0.0,0.0,0.0,10,679565476.2825215
2022-10-09,195639.7546561867,0.0,229971.1021561328,0.0,1549935.1578152997,0.0,0.0,0.0,10,566508857.0891756
2022-10-10,173977.2044568887,0.0,158407.33759987738,0.0,1464348.7473034293,0.0,0.0,0.0,10,654405933.2009816
